Wshedarea,Annl Precip,Temprange,MAT,Runoff,NDVI,Slope,Elevation,pctForest,pctBog,pctLake,pctAg,NO3,DOC,Ndep,pctLake
691559,1739,15.7,5.2,1721,133,2.467384338,460,0.286,0.025,0.08,0,4,3.7,333.96,0.05
1243539,1161,21,0.15,1624.5,104,30.2430191,1060,0,0,0.175,0,11,0.32,281.09,0.15
2865245,1269,19.06666667,2.933333333,1524.5,117,11.91573358,610.5,0.311,0.01,0.085,0,4,0.65,325.86,0.23
5114117,1224.333333,22.23333333,-2.766666667,1581.6,103,5.856233835,1544,0,0,0.068,0,4,0.81,290.47,0.28
1591488,1377,19.3,1.5,2198,117,31.15408897,974,0,0,0.115,0,29,0.26,408.2,0.18
4433483,1722.833333,17.68333333,2.65,1784.75,113,13.0046813,741.8,0.144,0,0.043,0,65,0.27,343.83,0.07
793765,1593,18.3,2.7,1718,113,32.24955368,739,0,0.009,0.135,0,4,0.54,381.26,0.1
5025876,1504,19.88333333,-1.083333333,2060.8,105.4,17.05673523,1334.6,0,0,0.163,0,,0.29,341.88,0.48
1295252,1410,20.5,-1.2,1606,105,7.826743603,1410,0,0,0.048,0,30,,341.88,0.07
2418702,692.5,29.4,-0.65,528,119.5,18.86109614,1056.5,0.136,0.072,0.08,0,7,2.5,212.67,0.19
919134,597,30.3,-0.2,450,121,2.104677916,869,0.345,0.057,0.092,0,4,2.9,200.49,0.06
2143178,969,27.1,-4.4,1054,102.5,5.899223566,1720,0,0,0.049,0,,0.34,203.57,0.09
468005,641,30.1,-0.6,482,125,1.437925935,947,0.609,0.123,0.23,0,4,2.8,244.62,0.1
2409840,597,30.55,-0.35,480.5,125,1.359641532,844.3333333,0.641,0.237,0.053,0,,3.8,304.71,0.11
6706121,769.5,28.96666667,-1.866666667,727.8,115,10.88626343,1228.25,0,0.015,0.029,0,4,0.6,227.48,0.18
1519393,699,29.1,0.25,246,132.5,4.682599545,930,0.513,0.104,0.046,0.049,,4.2,221.11,0.04
146764698,728.9659864,29.42789116,-1.33877551,626.36,119.9115646,7.878563029,1088.696429,0.236,0.017,0.012,0.003,,0.8,227.48,0.72
4858867,692,30.025,-0.475,444.25,124,3.953734255,959.8,0.027,0.109,0.018,0.011,,3,254.7,0.06
8842555,838.375,27.7625,-2.1625,790.67,123.4,12.41731024,1355.8,0,0.019,0.016,0,4,1.2,182.39,0.13
8832093,725,28.93333333,-0.611111111,640.8,129.6666667,11.30965867,1068.4,0.364,0.083,0.052,0,,3.1,223.32,0.42
3074797,710,30.36666667,-0.466666667,491,130.3333333,0.856664618,923.3333333,0.748,0.138,0.088,0,1,4.5,291.2,0.26
21901812,823.9047619,28,-1.971428571,966.86,123.76,17.51288766,1275.8,0.322,0.031,0.082,0,,1.7,200.41,0.46
1734928,696,30.2,-1.2,636,130,4.78414011,1055,0,0.11,0.04,0,20,2.1,253.63,0.04
4003350,767.25,29.475,-1.475,758,127.75,5.298505574,1176,0,0.012,0.1,0,1,2,193.38,0.07
6628864,678.8571429,30.51428571,-0.571428571,492.67,130,3.881286017,960.4285714,0.454,0.215,0.031,0.007,4,6.9,253.63,0.19
298061,810,28,-1.7,1205,120,6.421854496,1075,0,0.034,0.151,0,8,0.67,202.69,0.05
2687504,731.3333333,30.46666667,-0.666666667,673.33,127,4.228254199,1015,0.476,0.246,0.019,0,2,3.6,366.32,0.05
1340697,660,30.9,0.5,341,134,4.255728245,768,0.757,0.05,0.185,0,4,3.4,337.17,0.25
325418,720,30.3,-0.5,440,132,3.56398344,920,0.799,0.054,0.077,0,3,3.3,337.17,0.04
16683979,738.125,30.4125,-0.65,427.19,126.7142857,2.596990751,992.7777778,0.039,0.111,0.098,0,3,2.6,376.21,0.04
764624,744,30.4,-0.7,433.5,128,1.667201638,1000,0,0.242,0.101,0,8,4,376.21,0.06
2030447,786.5,29.95,-1.55,1160.5,125.5,8.477379084,1260,0,0,0.069,0,6,0.71,459.88,0.1
701757,751,30.5,-0.7,895,132,8.158056259,940,0.025,0.057,0.135,0,3,6,351.94,0.08
114025468,599.1217391,30.67913043,0.303478261,347.11,126.1818182,3.409608651,735.0151515,0.714,0.179,0.067,0.003,4,6.1,358.88,0.5
14951187,606.0714286,30.68571429,0.521428571,328.91,126.4375,1.935812514,686.75,0.727,0.211,0.056,0,6,3.9,440.01,0.71
399792,567,30.7,0.2,339,128,4.045647144,760,0.807,0.019,0.175,0,2,1.6,276.64,0.06
6405515,664.5,30.48333333,-0.466666667,630.57,125.8571429,2.409077632,929.1428571,0.162,0.192,0.059,0,4,3,276.7,0.35
1259588,596,30.7,0,408,132,10.99784088,693,0.794,0.065,0.071,0,2,5.1,306.16,0.09
5601424,630.8,30.68,-0.22,721.83,125.6,3.941484854,854.25,0.067,0.179,0.052,0,8,6.1,260.45,0.28
1542384,596.5,30.75,0.5,747.5,133,4.795066834,720,0.867,0.045,0.029,0,4,3.4,452.12,0.04
1926887,645,30.6,1.25,573,130.3333333,0.88807188,641.5,0.317,0.649,0.031,0,59,11,446.81,0.06
1319213,571,30.9,1.1,388,133.5,2.697068691,600,0.879,0.004,0.121,0,,3.5,306.16,0.08
3625913,1017,24.33333333,1,1398.6,123.5,13.46278191,847.2,0,0.034,0.028,0,4,2,279.02,0.04
439311,882,25.4,1.1,907,128,2.21109581,720,0.609,0.023,0.148,0,7,1.9,211.32,0.04
2099797,845.3333333,25.6,1.966666667,864,123,2.968585849,560,0.418,0.13,0.087,0.006,4,1.4,211.32,0.16
1814142,1050,24.2,0.2,1714,119,9.243260622,800,0,0,0.15,0,4,0.85,246.81,0.28
414253,953,25.4,0,816,121,7.81500721,1080,0.272,0.06,0.091,0,4,1.5,185.44,0.06
884478,1045,24.2,-0.4,2311,107,5.956553936,1020,0,0,0.051,0,3,0.31,305.32,0.08
5337129,1052,24.22,-0.86,2117.67,106.5,10.40079471,1193.142857,0,0,0.022,0,4,0.45,305.32,0.07
788063,741,27.7,0,418,124,1.97522676,840,0.232,0.26,0.136,0,6,8.4,246.44,0.07
9947310,1094.454545,23.92727273,-2.363636364,1590.88,102.4,10.23575695,1405.538462,0,0,0.169,0,16,0.2,332.11,1.1
15048010,1097.933333,23.8,-2.44,1338.94,104.3076923,8.428913226,1508.111111,0,0,0.107,0,4,0.21,338.61,0.52
620999,953,25.9,-1.7,634,110,0.256940842,1260,0,0,0.133,0,4,1.2,157.07,0.07
6191091,1109.666667,23,-2.1,1741.67,104,11.27654225,1540.5,0,0,0.078,0,37,,291.03,0.21
501013,1022,25.1,-2.8,591,101,8.415744781,1560,0,0,0.145,0,33,,207.34,0.06
1827901,1009.5,25.35,-2.7,811.5,106,15.3759594,1601,0,0,0.101,0,3,0.82,207.34,0.04
9045088,1169.777778,23.08888889,-3.111111111,1316.89,102.6666667,6.510019117,1500.666667,0,0,0.06,0,21,,291.03,0.1
1609490,827.5,25.75,0.45,566,122,9.281760693,947.5,0.705,0.107,0.043,0,4,5.3,170.69,0.06
18771848,1033.6,25.43333333,-3.406666667,646,104.5294118,16.21520686,1614.25,0,0,0.031,0,79,0.2,181.33,0.11
8825409,1064,24.48888889,-3.266666667,686,107.3333333,6.11986804,1638.4,0,0,0.027,0,97,,136.64,0.22
5141048,637.2857143,29.4,-0.642857143,622.8,120.75,3.433343768,860,0.103,0.027,0.182,0,,1.7,270.52,0.92
590449,616,30,0,454,128,5.006917477,655,0.601,0.241,0.076,0,,5.9,270.52,0.05
1180298,642,29.9,-0.7,759,126,1.970248222,879,0.025,0.136,0.189,0,7,2.8,270.52,0.2
4895358,667.5,29.96666667,-0.483333333,645.75,126.3333333,10.71143361,880.4,0.475,0.023,0.281,0,31,1.5,252.38,1.38
1879588,554,29.6,0.15,312,129.5,4.81970787,756.6666667,0.689,0.239,0.027,0.007,6,3.9,162.66,0.04
4792908,664.75,30.2,-0.475,536,119,8.349322637,893,0.012,0.091,0.061,0,,4.4,193.75,0.19
738561,617,30.3,-0.3,513,119,6.69287014,800,0,0,0.098,0,1,5.5,219.06,0.08
2704300,634.3333333,30.33333333,-0.2,439.75,122.3333333,3.733340979,760,0.898,0.043,0.061,0,,3.6,220.84,0.05
5348024,633.6666667,30.3,0.066666667,443,118.3333333,0.319406736,765.6,0.496,0.048,0.316,0,,1.8,220.84,1.2
3662277,583.5,30.25,-0.775,490.25,126.3333333,4.006165075,908.4,0.218,0.151,0.03,0,48,1.1,245.85,0.05
1149314,632,30.4,0,456,118,7.917871475,760,0.827,0.087,0.07,0,4,2.7,220.84,0.05
770365,604,30,-1.3,680,120,3.041631937,980,0,0.013,0.032,0,8,7.4,240.38,0.04
841625,1289.5,19.3,5.5,790,135,0.807009637,40,0,0.134,0.086,0,,8.8,275.96,0.08
22961053,1296.96,19.232,5.6,761.08,133.7826087,0.903580072,39.28,0.015,0.118,0.156,0.002,,5,258.85,0.42
1173307,,20,0,846,,0.844816327,10,0.051,0.011,0.119,0.07,,5.6,275.96,0.17
525463,1282,19.7,5.6,789,143,0.803686321,40,0.276,0.105,0.067,0.067,,8.6,275.96,0.05
4087287,1232.333333,20.36666667,5.066666667,880,137,1.741940415,100,0.533,0.281,0.032,0,,11.1,240.97,0.09
686948,1217,20.4,5.2,784,140,3.846908569,44,0.699,0.106,0.12,0,,11.4,240.97,0.08
3175733,1296,19.9,5.25,961,135.3333333,4.50998342,160,0.396,0.104,0.086,0,,6.3,263.73,0.25
1521325,1250,20.4,5.2,922.5,138,2.771293879,40,0.587,0.353,0.046,0.01,,10.9,308.49,0.07
773394,1276,20,5.6,868,131,1.0958215,40,0.659,0.074,0.236,0,12,7.2,270.77,0.18
1156101,1285,20.8,2.7,1828,136.5,10.22236443,480,0.063,0,0.104,0,8,1.9,261.82,0.12
1164621,1287,20.7,3.6,1553,139.5,6.684200287,420,0.335,0.03,0.036,0,4,3.6,261.82,0.04
16546274,1250.125,19.25625,5.04375,1502.84,139.3888889,9.759631425,191.75,0.585,0.122,0.085,0.01,12,9.2,288.35,0.84
1679085,1174.5,22.8,2.8,1585.5,126.5,4.115675926,480,0,0.057,0.153,0,4,3.6,245.89,0.2
1576026,1160,22.9,3,1546,127.5,4.141366482,434,0,0.071,0.065,0,6,3.6,245.89,0.04
982878,1204.5,22.7,3.65,1307,129,0.81039831,350,0.763,0.089,0.122,0,5,3,342.72,0.07
4442901,1089.4,21.26,5.12,1067.67,137.75,6.230736923,108,0.725,0.082,0.029,0.059,106,14.2,342.23,0.09
3986993,1052.6,23.26,3.64,1189.33,132.6666667,10.84955215,267.5,0.624,0.038,0.141,0,4,5.2,305.38,0.56
7489228,1090,20.625,4.7125,1195,137.8571429,6.765768078,94.55555556,0.489,0.042,0.092,0.099,43,6.6,176.09,0.68
228325,1028,22.8,3.4,2044,132,3.65718627,380,0,0.109,0.241,0,2,3.4,235.65,0.05
959266,1006,23.6,3.3,1267,129,3.139092207,280,0.698,0.216,0.086,0,7,7,273.07,0.07
305299,1011,23.5,3.3,1313,129,1.825761199,340,0.581,0.246,0.18,0,4,5.4,235.65,0.06
359607,1001,23.5,3.4,1328,131,1.017293572,340,0.612,0.209,0.188,0,,3.8,235.65,0.06
2141206,1005.666667,23.03333333,2.933333333,1720,129.3333333,4.220912457,380,0.402,0.314,0.051,0,3,4.7,395.73,0.05
5897778,1011.714286,22.94285714,2.814285714,1726,129.2,5.716440996,432.6666667,0.252,0.268,0.029,0,4,5.8,395.73,0.08
1989988,1042,21.7,4.066666667,1397.5,141.5,3.47661834,266.6666667,0.682,0.036,0.043,0,17,11.9,361.53,0.1
8416036,931.4285714,23.92857143,4.5,758.88,140.2222222,3.336824787,107.3,0.678,0.026,0.043,0.21,505,6.3,222.19,0.34
1542658,1105,21.8,3.1,1601.5,136,2.403573051,280,0.191,0.084,0.032,0,,4.7,208.04,0.04
5249168,888.8,21.6,2.96,1155.29,135.5,8.279715514,244,0.452,0.037,0.067,0,16,4.5,208.04,0.18
821433,1164,21.8,2.5,1323,130,10.2863102,540,0.091,0.037,0.073,0,5,5.4,179.76,0.05
951208,1158,21.9,2.6,1820,128,6.903886318,440,0,0.021,0.15,0,4,1.8,179.76,0.12
3630426,993.3333333,22.96666667,3.333333333,778,135.75,8.12635231,315,0.738,0.138,0.052,0.058,54,7,286.77,0.2
1649590,1124.5,22.55,2.85,1516,124.5,6.031122208,510,0.006,0.127,0.073,0,4,3.7,194.31,0.1
521466,1049,23.8,2.1,1426,131,4.64648962,560,0,0.163,0.086,0,4,3.3,212.1,0.07
444013,853,25.3,2.1,784,133,1.511253357,480,0.749,0.135,0.135,0,4,5.7,272.5,0.06
2934704,876.3333333,25.23333333,1.5,970,133.5,2.584062537,666.6666667,0.487,0.145,0.118,0,8,2.8,272.5,0.22
580264,1075,22.6,3.1,2152,127,1.493796706,399,0,0.022,0.228,0,4,4.1,337.51,0.1
732537,1006,26.6,1.8,1207,124,2.00677228,532,0.109,0.147,0.256,0,19,2.7,274.6,0.18
2384892,1179.5,25.75,-0.15,1680,115.3333333,7.685883204,893.3333333,0,0.006,0.041,0,,1.2,309.25,0.06
407753,1112,25.9,0.2,1588,111,5.868281364,860,0,0,0.074,0,4,0.59,245.74,0.02
1178270,1742,21.9,4.9,1245,133,5.549084902,50,0.637,0.106,0.174,0.019,22,6.3,294.74,0.21
2104379,1735,22.95,3.6,2337.5,129,12.00140731,458.3333333,0.405,0.021,0.053,0,13,3.4,434.2,0.09
181872,1353,24.7,1.7,1159,114,3.046028376,600,0,0,0.247,0,4,0.69,321.32,0.05
1979646,1767,22.8,4.1,2043,125,11.11650562,366.6666667,0.268,0.039,0.063,0,4,4.3,316.83,0.08
422645,1176,25.6,1.2,1307,119,5.979784012,683,0.083,0,0.083,0,,1.9,309.6,0.05
531757,1219,25.3,2.2,948,126,4.251869202,500,0.606,0.277,0.108,0,,3.2,309.6,0.07
3327437,1752.666667,22.73333333,4.033333333,2077.67,124,6.928982735,222.75,0.148,0.058,0.157,0,18,3.1,393.23,0.41
813905,1749,22.7,3.8,2287,123,8.355762482,280,0.025,0.037,0.111,0,4,3.5,393.23,0.08
179927,1558,22.4,5.3,1138,,1.099235535,1,0.723,0.014,0.097,0,4,1.5,309.5,0.02
4609250,1355.8,24.66,2.38,1757.33,122.5,12.24875522,680,0.194,0.018,0.017,0,32,0.54,252.31,0.03
28476403,1353.310345,24.82758621,1.534482759,1939.93,118.2592593,6.19475897,671.6875,0.077,0.06,0.052,0,4,1.4,279.76,0.46
3308748,1539.75,22.95,3.7,1626.25,129.3333333,7.390401999,143,0.486,0.09,0.07,0,3,7.1,306.54,0.21
1104532,1442,24,4.2,1681,129,4.934768677,120,0.659,0.292,0.05,0,,8.8,322.62,0.05
626836,1361,21.6,5.1,590,130,3.559725523,141,0.507,0.084,0.171,0,54,1.9,252.51,0.11
1293880,1271,25.3,1,1485.5,113,5.445394039,679,0,0.012,0.089,0,9,0.8,178.78,0.11
679858,1335,25.1,0.5,2701,109,4.480315208,852,0,0,0.151,0,4,0.62,279.76,0.05
1258190,1046,26.2,2.3,813,127,0.921004772,480,0.761,0.163,0.072,0,34,2.4,258.28,0.04
1545854,1087,26.1,1.9,1013,124,4.05623877,554,0.45,0.414,0.146,0,8,4.3,212.89,0.08
167072,1310,21.5,4.5,1129,137,7.01342535,140,0.449,0,0.209,0,6,9.7,289.22,0.04
624312,1371,23.1,3.7,1218,132,1.95488739,271,0.569,0.024,0.14,0,1,8.5,378.58,0.08
10194772,963.625,26.9625,1.475,1024.4,125.5,4.098245758,638.6153846,0.521,0.415,0.063,0,4,6.8,225.37,0.13
334863,1336,24.4,3.2,1996,124,7.404587269,500,0,0.037,0.231,0,,1.9,293.53,0.07
3480499,959,27.225,0.625,1419.5,124.5,4.631114721,721.5,0.548,0.305,0.03,0,4,3.6,237.45,0.09
1083213,1299,22.7,3.2,1628,128,2.266880035,460,0.106,0.074,0.157,0,,13.4,223.33,0.17
18759908,905.7368421,27.81052632,-0.068421053,1416.06,118.6666667,7.256857648,835.0952381,0.114,0.111,0.074,0,4,1.7,233.11,1.03
771557,1273,22.4,3.7,1668,129,4.106971741,300,0.386,0.353,0.207,0,4,4.7,223.33,0.15
4078618,1260.75,22.25,3.775,1490.33,129.75,3.682184458,264.5,0.249,0.15,0.264,0,34,2.7,310.98,1.01
2020563,1116.5,26.25,1.1,1122.67,114.5,3.215389371,636,0,0.017,0.052,0,,2.2,226.96,0.07
202908,1089,26.5,1.2,1245,118,4.142960548,680,0,0,0.074,0,4,1.7,226.96,0.02
5530137,1231.333333,23.6,3.116666667,1260.4,134,10.72302604,403.3333333,0.538,0.323,0.038,0,1,6.8,236.64,0.19
2969401,1209.5,22.175,2.65,1939.33,127.4,4.769380784,479.2,0,0.141,0.086,0,4,2.2,301.01,0.12
4621739,1182.8,21.62,3.34,1471.6,129.25,2.127973223,388,0.074,0.16,0.226,0,34,1.9,247.66,0.89
420226,1169,25.8,1.3,1779,120,4.261928558,690,0,0.018,0.208,0,4,2.5,233.87,0.07
2415474,1174.333333,21.5,3.166666667,1621.67,128.5,5.904556672,413.3333333,0,0.193,0.077,0,8,2.9,247.66,0.14
4309080,1151.4,24.88,3.02,1014.8,132.25,7.73274684,340,0.445,0.147,0.021,0,2,8.7,279.75,0.08
2465894,1163.5,26,0.2,2428.5,120,5.709311644,880,0,0.003,0.082,0,4,0.77,233.87,0.16
677441,1255,23.7,3.9,1076,133,3.736581564,240,0.635,0.203,0.129,0,5,7.3,292.84,0.09
612700,2159,21.1,1,3327,116,9.60627079,660,0,0,0.078,0,62,0.33,361.07,0.05
651710,1662,22.6,1.8,1878,111,3.473006725,620,0.292,0.015,0.119,0,4,1.7,335.77,0.07
3607464,2023.333333,21.9,2.533333333,2532.5,109.2,7.345028654,513.5,0,0.003,0.049,0,5,0.93,390.36,0.14
23097071,1083.24,25.492,-0.128,1981,114.2272727,5.692038479,861.84,0.011,0,0.008,0,9,0.73,295.01,0.07
3368981,1958,21.5,5.466666667,1149.8,135.6666667,5.024680942,105,0.443,0,0.042,0,575,7,385.26,0.15
20188762,1147.85,25.62,-0.57,1346.35,116.3478261,11.57790196,972.6521739,0,0.007,0.052,0,13,0.55,219.61,1.01
1136003,1532,23.7,1.4,1783,114,15.87180328,680,0,0,0.081,0,4,0.95,370.75,0.06
876095,1919,22.1,4.3,1770,137,16.20203781,40,0.545,0.231,0.06,0.031,215,3.5,343.56,0.06
1436704,1637,23.3,2.6,1936,114,9.723189354,360,0.444,0.023,0.113,0,4,2.1,393.18,0.15
379222,1565,23.5,2.8,1543,120,9.155641556,380,0,0.04,0.099,0,4,3.5,276.87,0.02
573402,1283,25,0.4,1798,106,4.942428112,820,0,0,0.113,0,13,0.43,267.75,0.05
1687049,1645,23.5,1.05,2838,111.6666667,6.302380562,795,0,0,0.059,0,33,0.36,343.15,0.08
5330548,1606,23.7,0.95,2782.8,104.5714286,4.565342387,762.5,0,0,0.119,0,67,0.31,328.86,0.41
611563,1150,25.9,-0.8,1996,104,11.24723053,916,0,0,0.159,0,17,0.22,237.56,0.1
2996997,1134.5,23.1,0.95,1247.5,117,5.410590649,536,0.128,0.021,0.267,0,22,1,342.62,0.56
19270597,1682.052632,20.31578947,2.1,2615.26,120.8421053,23.83974036,505.9090909,0.244,0.007,0.066,0,17,5.8,381.93,1.2
9749644,1819.6,21.13,-0.72,3824.18,101.125,14.92337151,1090,0,0,0.013,0,34,,405.16,0.1
4483518,1779.5,21.25,0.425,4160.25,100,20.25941563,906.6,0,0,0.013,0,65,,476.27,0.05
833618,1117,24.8,-1.3,1371,106,4.498557568,1035,0,0,0.078,0,4,0.29,127.38,0.05
1218653,1000,24.9,0.5,1386,109,3.500894785,702,0,0,0.119,0,21,0.33,185.83,0.09
3832943,1289,22.63333333,3.133333333,800.25,127,7.069032002,312,0.836,0.04,0.064,0.054,12,8.7,313.39,0.05
323071,2001,21.5,1.3,4737,105,20.84660149,770,0,0,0.093,0,39,0.28,407.21,0.04
300147,2025,21.4,1.3,4181,105,16.81001854,660,0,0,0.2,0,51,0.89,407.21,0.06
6231545,1034.428571,25.44285714,-2.857142857,2622.8,102.4,11.17812363,1033.333333,0,0,0.06,0,30,,231.54,0.22
13635813,1049.230769,24.13846154,0.646153846,1424.75,112.1538462,19.73377142,601.125,0.118,0,0.064,0,34,0.49,313.09,0.79
1726532,1217,21.2,2.4,2238,121,12.70853615,434,0.337,0,0.169,0,31,0.61,246.78,0.15
1706139,1234.5,22.2,1.1,2471.5,119,18.42554474,726.6666667,0.004,0,0.059,0,16,1,235.52,0.1
9076579,1122.75,24.675,-1.2875,2662.56,103.1,11.90671778,917.6666667,0,0,0.089,0,4,,279.73,0.37
1638881,1244.333333,21.16666667,1.133333333,2154.5,116.5,19.73351479,780,0,0,0.113,0,43,0.23,264.36,0.2
14469814,1105.785714,25.41428571,-1.964285714,2895.67,102,7.900236782,1003.157895,0,0,0.126,0,26,,292,0.85
2446958,1151,25,-2.2,3252,103.3333333,7.100553751,1091.666667,0,0,0.05,0,30,,292.88,0.11
145633890,1116.70068,22.81972789,1.629931973,1140.17,120.9640288,7.371340424,494,0.441,0.06,0.061,0.01,22,2.8,391,0.28
1853114,1035.5,26.75,-2.05,1907,103.6666667,7.926384926,940,0,0,0.05,0,4,,219.33,0.09
1821791,1072.333333,25.2,-0.3,1344,106,5.473678112,741,0,0.012,0.045,0,9,0.24,276.51,0.05
778201,1087,24.7,0,1251,113,6.878952503,790,0,0,0.103,0,4,0.86,180.84,0.04
174643602,1167.557471,23.17183908,1.262643678,1882.58,117.0684932,14.15154032,485.9095477,0.311,0.026,0.15,0.001,32,2.1,271.16,5.16
1415696,1362,19.6,1.95,1766,120,11.75547504,320,0.055,0,0.143,0,6,0.38,190.34,0.19
27160691,1358.888889,19.87777778,2.096296296,2541.21,121.68,13.34142156,384.4516129,0.401,0.078,0.021,0.002,130,2.1,345.04,0.34
7143330,1331.285714,19.27142857,2.014285714,2206.83,123.4285714,12.1146341,373.125,0.362,0.003,0.113,0,17,1,237.96,0.76
5688291,1313.4,19.58,1.78,2068,117.2,14.3966679,532.5,0.049,0.001,0.038,0,8,0.32,261.91,0.06
959608,1326,20.5,2.3,2787,126,2.846729994,240,0.32,0.01,0.237,0,6,1.4,290.31,0.22
171170,,,0,961,,10.55569172,1,0.526,0.015,0.234,0,260,7.4,256.32,0.04
5179030,1208.4,20.8,4.02,850.67,133.2,3.622615529,45.16666667,0.679,0.065,0.102,0.102,23,4.4,184.56,0.5
2083703,1205.5,20.55,2.5,860,129.5,18.457798,350,0.678,0.005,0.084,0.072,,1.9,206.25,0.16
1256028,949,22.7,0,1623,120,5.509504318,667,0,0,0.082,0,3,0.41,234.54,0.05
676307,990,22,2.1,960,126,6.533248901,253,0.673,0.192,0.104,0,16,2.9,256.79,0.03
11418273,678.0833333,25.74166667,-0.141666667,1148.83,109.9285714,7.116638592,552.8571429,0.04,0,0.081,0,7,1.5,232.63,0.05
741630,1098,22.8,0.9,1101,129,14.40385818,520,0.499,0.01,0.28,0,21,2.4,279.96,0.02
3671183,716.6666667,26.36666667,-3.4,1957,104,20.63412539,1193.333333,0,0,0.142,0,23,,211.32,0.39
6711836,682.1666667,27.33333333,-3.7,1976.71,101.4,18.66533184,1067.777778,0,0,0.026,0,28,,175.98,0.17
4164382,498.1666667,31.1,-1.616666667,546.33,122.8,3.320550919,531,0.769,0.02,0.027,0,25,1.1,118.67,0.06
2996633,487,36.525,-2.825,331,117.3333333,0.857100864,451,0.577,0.267,0.15,0,,4,115.22,0.36
429845,638,29.6,-4.2,1006,104,12.04869175,1050,0,0,0.18,0,7,0.43,155.13,0.07
4352162,613.2,30.28,-4.08,802.83,107.8,8.655151625,954.8333333,0,0,0.028,0,51,1.1,133.9,0.08
4359510,484.6,37.52,-2.54,312,119.5,0.978412189,366.25,0.834,0.132,0.038,0,,2.6,92.45,0.09
379112,517,38.2,-3.2,312,113,1.15896976,457,0,0.158,0.257,0,,6.1,155.74,0.1
1274089,521.5,38.35,-3.45,320,109,0.690310627,500,0,0.018,0.106,0,,3.3,133.2,0.07
487906,500,38.3,-2.8,312,116,0.745403767,390,0.6,0.21,0.205,0,,10.9,151.76,0.1
2126879,497.5,38.15,-3.1,331,115,0.757496158,453.6666667,0.074,0.333,0.085,0,,4.3,139.18,0.14
3888532,1024.4,20.68,1.24,1999,119.4,9.942628384,324.75,0.317,0.005,0.085,0,8,1,224.41,0.19
4724289,989.75,21.275,0.575,2300,112.4,14.66171638,490,0,0.006,0.16,0,,0.75,221.2,0.66
318221,886,23.3,-1.4,2229,125,10.77770042,727,0,0,0.118,0,4,,229.17,0.04
352595,710,24.5,1.1,751,,0,0,0,0,0.22,0,25,7.7,130.17,0.06
1701657,919.5,21.55,1.3,1340.5,120,13.33766651,428,0.45,0.026,0.25,0,27,1.4,203.89,0.41
2626568,730.5,23.35,1.7,597,126,3.885545015,164.6666667,0.559,0.286,0.051,0.091,17,8.4,167.29,0.08
1423143,710,27.6,-3.6,1995,115,20.73314476,941.5,0,0,0.07,0,28,,127.36,0.08
1993002,588,31.75,-4.3,1225,102,1.594108105,867,0,0,0.058,0,4,0.83,134.18,0.12
1042956,604,31.9,-4.8,1264,104,6.320784569,958,0,0,0.137,0,,1.1,152.77,0.14
2827421,548.3333333,33.66666667,-3.9,1066.33,111.6666667,4.487908721,733.5,0,0.001,0.112,0,,1.7,135.48,0.31
352157,615,31.9,-5.4,1057,102,2.442089081,1097,0,0,0.199,0,13,0.29,149.53,0.07
1774252,620,31.2,-5.1,682,102,3.972730398,978.5,0,0,0.037,0,,0.24,134.63,0.06
1148818,580,30.5,-3.5,1020,112,17.18683243,601,0,0,0.157,0,,1.3,107.4,0.05
5886710,632.5,29.98333333,-4.3,1082.2,102.2,13.83817571,1047.285714,0,0,0.157,0,22,9.5,151.06,0.02
526181,655,34.2,-5.2,1702,105,5.122297764,643,0,0,0.067,0,,0.37,188.71,0.04
624079,598,33.6,-3.4,920,113,6.879341602,532,0,0,0.092,0,,0.48,162.06,0.07
561975,596,36.2,-3.5,596,115,2.83668375,440,0,0.009,0.085,0,,5.1,185.57,0.04
979998,597,33.3,-3.5,1007,111,4.905248165,541,0,0,0.102,0,4,0.75,136.09,0.05
1260287,556,35.5,-2,375,122,5.021424174,215,0.768,0.147,0.077,0,,9,132.3,0.09
660088,617,34.4,-4.4,1252,101,3.51274991,760,0,0,0.125,0,,0.45,149.69,0.13
2805496,580.25,36.175,-3.1,438.33,116,2.99131918,373.3333333,0.402,0.029,0.053,0,4,3,135.44,0.05
1928189,614,34.6,-4.4,1146,102,4.325962543,662,0,0,0.038,0,4,0.4,149.69,0.07
5774287,570.3333333,36.8,-3.333333333,405.8,113.6666667,1.07895356,423.4285714,0.162,0.038,0.072,0,,2.4,128.22,0.15
4201562,596.75,34.6,-4.1,1024.25,108.3333333,3.444874108,674.75,0,0.027,0.087,0,4,1.5,145.17,0.25
599774,575,36.8,-3.6,485,114,1.134855866,477,0,0.013,0.2,0,,1.9,164.52,0.11
2288289,580,36.7,-3.7,442,115,1.833604038,494,0.021,0.039,0.117,0,,1.9,133.91,0.18
484064,572,36.7,-3.8,510,116,2.25994277,528,0,0.625,0.145,0,,5.3,134.69,0.06
331723,534,37.3,-2.9,312,117,5.390563488,300,0.219,0.241,0.143,0,,7.2,99.78,0.07
6328299,557.5,36.31666667,-3.916666667,670.8,115.8,5.66743333,636,0,0.004,0.127,0,4,1.5,134.46,0.79
1894325,529,37.4,-2.9,312,117,0.718237236,399.5,0.681,0.194,0.066,0,4,9.5,123.82,0.1
5226085,515.2,37.66,-2.74,312,115.5,1.162594019,350.5714286,0.441,0.215,0.111,0,,6.6,148.02,0.13
1181023,516,37.65,-2.85,312,116,3.574790001,367,0.523,0.197,0.047,0,,11.3,148.02,0.05
